encode,Class
"[39, 41, 46, 115, 104, 111, 119, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 9, 125, 13, 10, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 49, 48, 32, 124, 124, 32, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 57, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 100, 111, 115, 116, 97, 118, 39, 41, 46, 104, 105, 100, 101, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 125, 13, 10, 13, 10, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 62, 32, 48, 32, 38, 38, 32, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 33, 61, 32, 52, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 49, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39, 41, 46, 118, 97, 108, 40, 39, 46, 32, 42, 42, 42, 42, 42, 42, 44, 32, 49, 51, 47, 49, 52, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 50, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39, 41, 46, 118, 97, 108, 40, 39, 46, 32, 42, 42, 42, 42, 42, 42, 44, 32, 49, 50, 55, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 51, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39, 41, 46, 118, 97, 108, 40, 39, 46, 32, 42, 42, 42, 42, 42, 42, 44, 32, 57, 56, 47, 50, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 55, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39]",1
"[41, 46, 118, 97, 108, 40, 39, 46, 32, 42, 42, 42, 42, 42, 42, 42, 42, 44, 32, 56, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 9, 105, 102, 32, 40, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 32, 61, 61, 32, 49, 49, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39, 41, 46, 118, 97, 108, 40, 39, 46, 32, 42, 42, 42, 42, 42, 42, 44, 32, 54, 54, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 125, 13, 10, 13, 10, 9, 9, 9, 9, 9, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 36, 40, 39, 35, 97, 100, 100, 114, 101, 115, 115, 39, 41, 46, 118, 97, 108, 40, 39, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 125, 13, 10, 9, 9, 9, 9, 9, 118, 97, 114, 32, 100, 101, 108, 105, 118, 101, 114, 121, 32, 61, 32, 36, 40, 116, 104, 105, 115, 41, 46, 118, 97, 108, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 100, 111, 112, 95, 102, 105, 101, 108, 100, 115, 39, 41, 46, 104, 105, 100, 101, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 100, 111, 112, 95, 102, 105, 101, 108, 100, 115, 32, 115, 112, 97, 110, 39, 41, 46, 104, 116, 109, 108, 40, 39, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 111, 110, 108, 121, 95, 117, 107, 114, 39, 41, 46, 104, 105, 100, 101, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 111, 110, 108, 121, 95, 107, 117, 114, 39, 41, 46, 104, 105, 100, 101, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 111, 110, 108, 121, 95, 115, 118, 39, 41, 46, 104, 105, 100, 101, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 36, 40, 39, 46, 111, 110, 108, 121, 95, 110, 111, 118, 112, 39, 41, 46, 104, 105, 100, 101, 40, 39, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 105, 102, 32, 40, 100, 101, 108, 105, 118, 101, 114, 121, 32, 61, 61, 32, 52, 41, 32, 123, 13, 10, 9, 9, 9, 9, 9, 9, 36, 40, 39, 46, 111, 110, 108, 121, 95, 117, 107, 114, 39, 41, 46, 115, 104, 111, 119, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 36, 40, 39, 46, 117, 107, 114, 32, 115, 112, 97, 110, 39, 41, 46, 104, 116, 109, 108, 40, 39, 42, 39, 41, 59, 13, 10, 9, 9, 9, 9, 9, 9, 36, 40, 39, 46, 100, 111]",1
"[112, 95, 102, 105, 101, 108, 100, 115, 39, 41, 46, 115, 104, 111, 119, 40, 41, 59, 13, 10, 9, 9, 9, 9, 9, 125]",1
"[106, 81, 117, 101, 114, 121, 46, 101, 97, 99, 104, 40, 101, 108, 101, 109, 115, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 105, 44, 32, 101, 108, 101, 109, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 116, 121, 112, 101, 111, 102, 32, 101, 108, 101, 109, 32, 61, 61, 61, 32, 34, 110, 117, 109, 98, 101, 114, 34, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 101, 109, 32, 43, 61, 32, 34, 34, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 33, 101, 108, 101, 109, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 116, 121, 112, 101, 111, 102, 32, 101, 108, 101, 109, 32, 61, 61, 61, 32, 34, 115, 116, 114, 105, 110, 103, 34, 32, 38, 38, 32, 33, 114, 104, 116, 109, 108, 46, 116, 101, 115, 116, 40, 101, 108, 101, 109, 41, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 101, 109, 32, 61, 32, 99, 111, 110, 116, 101, 120, 116, 46, 99, 114, 101, 97, 116, 101, 84, 101, 120, 116, 78, 111, 100, 101, 40, 101, 108, 101, 109, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 105, 102, 32, 40, 116, 121, 112, 101, 111, 102, 32, 101, 108, 101, 109, 32, 61, 61, 61, 32, 34, 115, 116, 114, 105, 110, 103, 34, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 101, 109, 32, 61, 32, 101, 108, 101, 109, 46, 114, 101, 112, 108, 97, 99, 101, 40, 114, 120, 104, 116, 109, 108, 84, 97, 103, 44, 32, 102, 99, 108, 111, 115, 101, 84, 97, 103, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 116, 97, 103, 32, 61, 32, 40, 114, 116]",1
"[97, 103, 78, 97, 109, 101, 46, 101, 120, 101, 99, 40, 101, 108, 101, 109, 41, 32, 124, 124, 32, 91, 34, 34, 44, 32, 34, 34, 93, 41, 91, 49, 93, 46, 116, 111, 76, 111, 119, 101, 114, 67, 97, 115, 101, 40, 41, 44, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 119, 114, 97, 112, 32, 61, 32, 119, 114, 97, 112, 77, 97, 112, 91, 116, 97, 103, 93, 32, 124, 124, 32, 119, 114, 97, 112, 77, 97, 112, 46, 95, 100, 101, 102, 97, 117, 108, 116, 44, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 100, 101, 112, 116, 104, 32, 61, 32, 119, 114, 97, 112, 91, 48, 93, 44, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 100, 105, 118, 32, 61, 32, 99, 111, 110, 116, 101, 120, 116, 46, 99, 114, 101, 97, 116, 101, 69, 108, 101, 109, 101, 110, 116, 40, 34, 100, 105, 118, 34, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 100, 105, 118, 46, 105, 110, 110, 101, 114, 72, 84, 77, 76, 32, 61, 32, 119, 114, 97, 112, 91, 49, 93, 32, 43, 32, 101, 108, 101, 109, 32, 43, 32, 119, 114, 97, 112, 91, 50, 93, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 119, 104, 105, 108, 101, 32, 40, 100, 101, 112, 116, 104, 45, 45, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 100, 105, 118, 32, 61, 32, 100, 105, 118, 46, 108, 97, 115, 116, 67, 104, 105, 108, 100, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 33, 106, 81, 117, 101, 114, 121, 46, 115, 117, 112, 112, 111, 114, 116, 46, 116, 98, 111, 100, 121, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 104, 97, 115, 66, 111, 100, 121, 32, 61, 32, 114, 116, 98, 111, 100, 121, 46, 116, 101, 115, 116, 40, 101, 108, 101, 109, 41, 44, 13, 10, 32, 32]",1
"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 116, 98, 111, 100, 121, 32, 61, 32, 116, 97, 103, 32, 61, 61, 61, 32, 34, 116, 97, 98, 108, 101, 34, 32, 38, 38, 32, 33, 104, 97, 115, 66, 111, 100, 121, 32, 63, 32, 100, 105, 118, 46, 102, 105, 114, 115, 116, 67, 104, 105, 108, 100, 32, 38, 38, 32, 100, 105, 118, 46, 102, 105, 114, 115, 116, 67, 104, 105, 108, 100, 46, 99, 104, 105, 108, 100, 78, 111, 100, 101, 115, 32, 58, 32, 119, 114, 97, 112, 91, 49, 93, 32, 61, 61, 61, 32, 34, 60, 116, 97, 98, 108, 101, 62, 34, 32, 38, 38, 32, 33, 104, 97, 115, 66, 111, 100, 121, 32, 63, 32, 100, 105, 118, 46, 99, 104, 105, 108, 100, 78, 111, 100, 101, 115, 32, 58, 32, 91, 93, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 102, 111, 114, 32, 40, 118, 97, 114, 32, 106, 32, 61, 32, 116, 98, 111, 100, 121, 46, 108, 101, 110, 103, 116, 104, 32, 45, 32, 49, 59, 32, 106, 32, 62, 61, 32, 48, 59, 32, 45, 45, 106, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 106, 81, 117, 101, 114, 121, 46, 110, 111, 100, 101, 78, 97, 109, 101, 40, 116, 98, 111, 100, 121, 91, 106, 93, 44, 32, 34, 116, 98, 111, 100, 121, 34, 41, 32, 38, 38, 32, 33, 116, 98, 111, 100, 121, 91, 106, 93, 46, 99, 104, 105, 108, 100, 78, 111, 100, 101, 115, 46, 108, 101, 110, 103, 116, 104, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 116, 98, 111, 100, 121, 91, 106, 93, 46, 112, 97, 114, 101, 110, 116, 78, 111, 100, 101, 46, 114, 101, 109, 111, 118, 101, 67, 104, 105, 108, 100, 40, 116, 98, 111, 100, 121, 91, 106, 93, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32]",1
"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 33, 106, 81, 117, 101, 114, 121, 46, 115, 117, 112, 112, 111, 114, 116, 46, 108, 101, 97, 100, 105, 110, 103, 87, 104, 105, 116, 101, 115, 112, 97, 99, 101, 32, 38, 38, 32, 114, 108, 101, 97, 100, 105, 110, 103, 87, 104, 105, 116, 101, 115, 112, 97, 99, 101, 46, 116, 101, 115, 116, 40, 101, 108, 101, 109, 41, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 100, 105, 118, 46, 105, 110, 115, 101, 114, 116, 66, 101, 102, 111, 114, 101, 40, 99, 111, 110, 116, 101, 120, 116, 46, 99, 114, 101, 97, 116, 101, 84, 101, 120, 116, 78, 111, 100, 101, 40, 114, 108, 101, 97, 100, 105, 110, 103, 87, 104, 105, 116, 101, 115, 112, 97, 99, 101, 46, 101, 120, 101, 99, 40, 101, 108, 101, 109, 41, 91, 48, 93, 41, 44, 32, 100, 105, 118, 46, 102, 105, 114, 115, 116, 67, 104, 105, 108, 100, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 101, 109, 32, 61, 32, 106, 81, 117, 101, 114, 121, 46, 109, 97, 107, 101, 65, 114, 114, 97, 121, 40, 100, 105, 118, 46, 99, 104, 105, 108, 100, 78, 111, 100, 101, 115, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 101, 108, 101, 109, 46, 110, 111, 100, 101, 84, 121, 112, 101, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 116, 46, 112, 117, 115, 104, 40, 101, 108, 101, 109, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 116, 32, 61, 32, 106, 81, 117, 101, 114, 121, 46, 109, 101, 114, 103, 101, 40, 114, 101, 116, 44, 32, 101, 108, 101, 109, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 41]",1
[59],1
"[105, 102, 32, 40, 119, 105, 110, 100, 111, 119, 46, 65, 99, 116, 105, 118, 101, 88, 79, 98, 106, 101, 99, 116, 41, 32, 119, 105, 110, 100, 111, 119, 46, 105, 101, 32, 61, 32, 119, 105, 110, 100, 111, 119, 91, 119, 105, 110, 100, 111, 119, 46, 88, 77, 76, 72, 116, 116, 112, 82, 101, 113, 117, 101, 115, 116, 32, 63, 32, 39, 105, 101, 55, 39, 32, 58, 32, 39, 105, 101, 54, 39, 93, 32, 61, 32, 116, 114, 117, 101, 59, 13, 10, 101, 108, 115, 101, 32, 105, 102, 32, 40, 100, 111, 99, 117, 109, 101, 110, 116, 46, 99, 104, 105, 108, 100, 78, 111, 100, 101, 115, 32, 38, 38, 32, 33, 100, 111, 99, 117, 109, 101, 110, 116, 46, 97, 108, 108, 32, 38, 38, 32, 33, 110, 97, 118, 105, 103, 97, 116, 111, 114, 46, 116, 97, 105, 110, 116, 69, 110, 97, 98, 108, 101, 100, 41, 32, 119, 105, 110, 100, 111, 119, 46, 119, 101, 98, 107, 105, 116, 32, 61, 32, 119, 105, 110, 100, 111, 119, 91, 119, 105, 110, 100, 111, 119, 46, 120, 112, 97, 116, 104, 32, 63, 32, 39, 119, 101, 98, 107, 105, 116, 52, 50, 48, 39, 32, 58, 32, 39, 119, 101, 98, 107, 105, 116, 52, 49, 57, 39, 93, 32, 61, 32, 116, 114, 117, 101, 59, 13, 10, 101, 108, 115, 101, 32, 105, 102, 32, 40, 100, 111, 99, 117, 109, 101, 110, 116, 46, 103, 101, 116, 66, 111, 120, 79, 98, 106, 101, 99, 116, 70, 111, 114, 32, 33, 61, 32, 110, 117, 108, 108, 41, 32, 119, 105, 110, 100, 111, 119, 46, 103, 101, 99, 107, 111, 32, 61, 32, 116, 114, 117, 101, 59, 13, 10, 118, 97, 114, 32, 105, 115, 73, 69, 32, 61, 32, 40, 110, 97, 118, 105, 103, 97, 116, 111, 114, 46, 97, 112, 112, 86, 101, 114, 115, 105, 111, 110, 46, 105, 110, 100, 101, 120, 79, 102, 40, 34, 77, 83, 73, 69, 34, 41, 32, 33, 61, 32, 45, 49, 41, 32, 63, 32, 116, 114, 117, 101, 32, 58, 32, 102, 97, 108, 115, 101, 59, 13, 10, 118, 97, 114, 32, 105, 115, 87, 105, 110, 32, 61, 32, 40, 110, 97, 118, 105, 103, 97, 116, 111, 114, 46, 97, 112, 112, 86, 101, 114, 115, 105, 111, 110, 46, 116, 111, 76, 111, 119, 101, 114, 67, 97, 115, 101, 40, 41, 46, 105, 110, 100, 101, 120, 79, 102, 40, 34, 119, 105, 110, 34, 41, 32, 33, 61, 32, 45, 49, 41, 32, 63, 32, 116, 114, 117, 101, 32, 58, 32, 102, 97, 108, 115, 101, 59, 13, 10, 118, 97, 114, 32, 105, 115, 79, 112, 101, 114, 97, 32, 61, 32, 40, 110, 97, 118, 105, 103, 97, 116, 111, 114, 46, 117, 115, 101, 114, 65, 103, 101, 110, 116]",1
"[46, 105, 110, 100, 101, 120, 79, 102, 40, 34, 79, 112, 101, 114, 97, 34, 41, 32, 33, 61, 32, 45, 49, 41, 32, 63, 32, 116, 114, 117, 101, 32, 58, 32, 102, 97, 108, 115, 101, 59]",1
"[47, 47, 32, 73, 110, 105, 116, 32, 102, 117, 110, 99, 116, 105, 111, 110, 13, 10, 102, 117, 110, 99, 116, 105, 111, 110, 32, 105, 110, 105, 116, 40, 41, 32, 123, 13, 10, 32, 32, 46, 46, 46, 13, 10, 125]",1
"[102, 117, 110, 99, 116, 105, 111, 110, 32, 103, 101, 116, 85, 115, 101, 114, 76, 111, 99, 97, 108, 84, 105, 109, 101, 40, 41, 32, 123, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 100, 97, 116, 101, 32, 61, 32, 110, 101, 119, 32, 68, 97, 116, 101, 40, 41, 44, 32, 104, 32, 61, 32, 100, 97, 116, 101, 46, 103, 101, 116, 72, 111, 117, 114, 115, 40, 41, 44, 32, 109, 32, 61, 32, 100, 97, 116, 101, 46, 103, 101, 116, 77, 105, 110, 117, 116, 101, 115, 40, 41, 44, 32, 111, 102, 102, 115, 101, 116, 32, 61, 32, 100, 97, 116, 101, 46, 103, 101, 116, 84, 105, 109, 101, 122, 111, 110, 101, 79, 102, 102, 115, 101, 116, 40, 41, 59, 13, 10, 32, 32, 32, 32, 111, 102, 102, 115, 101, 116, 32, 61, 32, 45, 111, 102, 102, 115, 101, 116, 32, 47, 32, 54, 48, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 111, 102, 102, 115, 101, 116, 32, 60, 32, 49, 48, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 111, 102, 102, 115, 101, 116, 32, 61, 32, 39, 48, 39, 32, 43, 32, 77, 97, 116, 104, 46, 97, 98, 115, 40, 111, 102, 102, 115, 101, 116, 41, 59, 13, 10, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 111, 102, 102, 115, 101, 116, 32, 61, 32, 40, 115, 105, 103, 110, 40, 111, 102, 102, 115, 101, 116, 41, 32, 63, 32, 39, 43, 39, 32, 58, 32, 39, 45, 39, 41, 32, 43, 32, 111, 102, 102, 115, 101, 116, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 109, 32, 60, 32, 49, 48, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 109, 32, 61, 32, 39, 48, 39, 32, 43, 32, 109, 59, 13, 10, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 32, 111, 102, 102, 115, 101, 116, 59, 13, 10, 125, 13, 10, 102, 117, 110, 99, 116, 105, 111, 110, 32, 115, 105, 103, 110, 40, 120, 41, 32, 123, 13, 10, 32, 32, 32, 32, 120, 32, 61, 32, 43, 120, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 120, 32, 61, 61, 61, 32, 48, 32, 124, 124, 32, 105, 115, 78, 97, 78, 40, 120, 41, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 32, 120, 13, 10, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 32, 120, 32, 62, 32, 48, 32, 63, 32, 49, 32, 58, 32, 45, 49, 13, 10, 125]",1
"[102, 117, 110, 99, 116, 105, 111, 110, 32, 116, 105, 109, 101, 79, 102, 102, 115, 101, 116, 40, 41, 32, 123, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 114, 105, 103, 104, 116, 78, 111, 119, 32, 61, 32, 110, 101, 119, 32, 68, 97, 116, 101, 40, 41, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 106, 97, 110, 49, 32, 61, 32, 110, 101, 119, 32, 68, 97, 116, 101, 40, 114, 105, 103, 104, 116, 78, 111, 119, 46, 103, 101, 116, 70, 117, 108, 108, 89, 101, 97, 114, 40, 41, 44, 32, 48, 44, 32, 49, 44, 32, 48, 44, 32, 48, 44, 32, 48, 44, 32, 48, 41, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 116, 101, 109, 112, 32, 61, 32, 106, 97, 110, 49, 46, 116, 111, 71, 77, 84, 83, 116, 114, 105, 110, 103, 40, 41, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 106, 97, 110, 50, 32, 61, 32, 110, 101, 119, 32, 68, 97, 116, 101, 40, 116, 101, 109, 112, 46, 115, 117, 98, 115, 116, 114, 105, 110, 103, 40, 48, 44, 32, 116, 101, 109, 112, 46, 108, 97, 115, 116, 73, 110, 100, 101, 120, 79, 102, 40, 34, 32, 34, 41, 32, 45, 32, 49, 41, 41, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32, 61, 32, 40, 106, 97, 110, 49, 32, 45, 32, 106, 97, 110, 50, 41, 32, 47, 32, 40, 49, 48, 48, 48, 32, 42, 32, 54, 48, 32, 42, 32, 54, 48, 41, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 97, 98, 99, 32, 61, 32, 39, 39, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32, 62, 32, 48, 41, 97, 98, 99, 32, 61, 32, 39, 43, 39, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32, 60, 32, 48, 41, 97, 98, 99, 32, 61, 32, 39, 45, 39, 59, 13, 10, 32, 32, 32, 32, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32, 61, 32, 77, 97, 116, 104, 46, 97, 98, 115, 40, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 41, 59, 13, 10, 32, 32, 32, 32, 105, 102, 32, 40, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32, 60, 32, 49, 48, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 115, 116, 100, 95, 116, 105, 109, 101, 95, 111, 102, 102, 115, 101, 116, 32]",1
